,Unnamed: 0,RespondentKey,StudyCellId,StudyCellName,Age,AgeRecode,IncomeRecode,HispanicRecode,RaceRecoder1,State,Income,Cell,StudyTicketId,Gender,Education,nweight,InternalName,TicketIdent,Weight
415,433,W2LB472516831IHOCZ1X,2810,Baseline no signage (Generic Grocery Store),47.0,4.0,6.0,2.0,1.0,34.0,7.0,1.0,543700,2.0,5.0,0.913626123,YogurtPilotPOPSandTLMAugust2014,DB28BB11-1B85-462C-9C33-438C508BEFC1,0.913626123205989
416,434,YIXW472536345HZS6YMH,2810,Baseline no signage (Generic Grocery Store),46.0,4.0,3.0,1.0,1.0,33.0,3.0,1.0,543795,2.0,6.0,0.867810787,YogurtPilotPOPSandTLMAugust2014,38E4383E-766E-42D7-9F66-E55ECC60C51B,0.867810787053715
417,435,K3O7472538017CGU6ZQ4,2810,Baseline no signage (Generic Grocery Store),21.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,543811,1.0,2.0,0.971170878,YogurtPilotPOPSandTLMAugust2014,D2F791FA-88B6-48B9-BA70-02CDE1AD1B60,0.9711708781694509
418,436,GDNF472552572DKEX54V,2810,Baseline no signage (Generic Grocery Store),24.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,543866,1.0,2.0,1.042928976,YogurtPilotPOPSandTLMAugust2014,17A7542A-B830-4792-977C-D28CB435276A,1.0429289761929201
419,438,W0HH472566593V4ZYA9N,2810,Baseline no signage (Generic Grocery Store),31.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,543932,2.0,4.0,1.187422965,YogurtPilotPOPSandTLMAugust2014,02AC0C80-9E0F-48D6-8A03-43983F6F70D1,1.18742296455219
420,439,WF4O472559752I3JYT2N,2810,Baseline no signage (Generic Grocery Store),53.0,4.0,2.0,2.0,1.0,47.0,2.0,1.0,543911,2.0,2.0,0.8855056109999999,YogurtPilotPOPSandTLMAugust2014,6205BA8B-94D7-4CF1-9647-623927089345,0.885505610987005
421,440,JQB9472571887NSZGZ3D,2810,Baseline no signage (Generic Grocery Store),64.0,5.0,3.0,2.0,1.0,44.0,3.0,1.0,543960,2.0,2.0,0.992528879,YogurtPilotPOPSandTLMAugust2014,3C4EE0B0-2EC9-4F8C-9C7C-5AFD783A15F8,0.9925288788148872
422,441,K7VI472577625V4VIR7M,2810,Baseline no signage (Generic Grocery Store),43.0,3.0,5.0,2.0,1.0,47.0,5.0,1.0,543987,1.0,5.0,0.961198117,YogurtPilotPOPSandTLMAugust2014,A08148E0-C6E5-4E9A-A872-A056168C6C11,0.9611981171855609
423,442,JNGC472578543RSGZZG0,2810,Baseline no signage (Generic Grocery Store),58.0,5.0,1.0,2.0,1.0,5.0,1.0,1.0,544001,2.0,4.0,1.065865082,YogurtPilotPOPSandTLMAugust2014,698A0D8B-775A-4F09-853C-8C05FB675125,1.06586508172015
424,443,3B5W472588704W3T4F9D,2810,Baseline no signage (Generic Grocery Store),42.0,3.0,6.0,1.0,0.0,29.0,8.0,1.0,544043,1.0,6.0,0.72008433,YogurtPilotPOPSandTLMAugust2014,21993C8F-9AA7-4162-8DC1-537B5CB902D8,0.72008433023091
425,444,IE8E472615568S3WI70W,2810,Baseline no signage (Generic Grocery Store),46.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,544134,2.0,2.0,0.8855056109999999,YogurtPilotPOPSandTLMAugust2014,F73D156A-6FAE-4563-BC26-AEF6BDE97D88,0.885505610987005
426,445,LVUM472604970B5QLEAQ,2810,Baseline no signage (Generic Grocery Store),41.0,3.0,6.0,2.0,0.0,5.0,6.0,1.0,544161,2.0,6.0,0.759822016,YogurtPilotPOPSandTLMAugust2014,4A47E15B-6AEE-4012-A7D2-CDBCC58F8B29,0.7598220158461271
427,446,0C3A472641583PTFDWMX,2810,Baseline no signage (Generic Grocery Store),52.0,4.0,6.0,2.0,1.0,10.0,7.0,1.0,544235,1.0,5.0,0.952784927,YogurtPilotPOPSandTLMAugust2014,08018EEF-DE44-42F2-ADA1-18F809F78975,0.952784926780766
428,447,HCGF472639210HVYMHIZ,2810,Baseline no signage (Generic Grocery Store),22.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,544224,2.0,5.0,0.950244917,YogurtPilotPOPSandTLMAugust2014,03DE0F21-B8E3-4B13-9EE7-57869E96258E,0.9502449169961551
429,448,DU3F472696257FQPJVKX,2810,Baseline no signage (Generic Grocery Store),45.0,4.0,5.0,2.0,1.0,1.0,5.0,1.0,544446,2.0,5.0,0.833294891,YogurtPilotPOPSandTLMAugust2014,6EA1FB9D-9F63-49E1-92F2-61F081346B07,0.833294891013847
430,449,Y9BQ472623916O0M58OC,2810,Baseline no signage (Generic Grocery Store),31.0,2.0,3.0,2.0,1.0,47.0,3.0,1.0,544281,2.0,4.0,1.2805426640000002,YogurtPilotPOPSandTLMAugust2014,7BFF3301-186E-4F1B-B014-51BB9EDE3C48,1.28054266393235
431,450,JV0I472700614FTJWNIV,2810,Baseline no signage (Generic Grocery Store),53.0,4.0,3.0,2.0,1.0,10.0,3.0,1.0,544471,2.0,2.0,0.954948445,YogurtPilotPOPSandTLMAugust2014,138817CC-C35D-4BC1-812D-EB019B0B6BC5,0.9549484453907159
432,451,N01Z472667725JLFJIGU,2810,Baseline no signage (Generic Grocery Store),60.0,5.0,4.0,1.0,1.0,14.0,4.0,1.0,544424,2.0,4.0,0.974087344,YogurtPilotPOPSandTLMAugust2014,ED0EB923-96A4-4AD0-9169-DB83C7A73974,0.9740873442828449
433,452,G1F2472706964XUOBG0A,2810,Baseline no signage (Generic Grocery Store),61.0,5.0,3.0,2.0,1.0,39.0,3.0,1.0,544490,1.0,3.0,1.035069523,YogurtPilotPOPSandTLMAugust2014,60CECAAE-478A-4FCD-B09E-C498371E1C92,1.03506952254278
434,453,ADI0472708454A8INYSZ,2810,Baseline no signage (Generic Grocery Store),32.0,2.0,2.0,2.0,0.0,15.0,2.0,1.0,544502,2.0,4.0,0.892813986,YogurtPilotPOPSandTLMAugust2014,76CD4EA3-3E27-47F9-B026-3098FE19F328,0.8928139860918809
435,454,HDBC472707078Q68N3BL,2810,Baseline no signage (Generic Grocery Store),58.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,544495,1.0,3.0,1.010121749,YogurtPilotPOPSandTLMAugust2014,12F718BE-E06A-4282-A15F-4DEE4075ECC1,1.01012174888389
436,455,0VL7472720413ATZZEMQ,2810,Baseline no signage (Generic Grocery Store),56.0,5.0,6.0,2.0,1.0,31.0,6.0,1.0,544557,2.0,4.0,0.949580384,YogurtPilotPOPSandTLMAugust2014,AC47AA36-7FB8-4290-A7EE-3430EE58310A,0.949580384258981
437,456,BZU1472724023HKJ1BB4,2810,Baseline no signage (Generic Grocery Store),73.0,6.0,2.0,2.0,1.0,39.0,2.0,1.0,544577,2.0,2.0,0.914016706,YogurtPilotPOPSandTLMAugust2014,5EFCACEB-C67D-4C5F-A73C-0567DD110596,0.9140167063555691
438,457,7EJZ472732673WT1VK12,2810,Baseline no signage (Generic Grocery Store),56.0,5.0,3.0,2.0,1.0,11.0,3.0,1.0,544637,1.0,3.0,1.035069523,YogurtPilotPOPSandTLMAugust2014,75F0A303-D2E9-46C9-8BB5-DAA1F8528EE9,1.03506952254278
439,458,MC2S472738229VBZ4TSM,2810,Baseline no signage (Generic Grocery Store),39.0,3.0,5.0,2.0,0.0,36.0,5.0,1.0,544635,2.0,6.0,0.69301412,YogurtPilotPOPSandTLMAugust2014,0F469111-B02C-40E0-A844-8AFF07659143,0.693014120111435
440,459,3QKA472749991SOFR1K1,2810,Baseline no signage (Generic Grocery Store),26.0,2.0,2.0,2.0,1.0,8.0,2.0,1.0,544673,1.0,4.0,1.238316937,YogurtPilotPOPSandTLMAugust2014,1BB0237D-D1AC-4129-B38D-36490B24542A,1.23831693687635
441,460,QF2U472092307ERSYWRK,2810,Baseline no signage (Generic Grocery Store),32.0,2.0,3.0,2.0,0.0,5.0,3.0,1.0,544686,2.0,4.0,0.962829956,YogurtPilotPOPSandTLMAugust2014,577D43B1-D2E1-46DC-9C14-1B23CC313AF2,0.962829955522486
442,461,3INC472736443YNOGACS,2810,Baseline no signage (Generic Grocery Store),34.0,2.0,3.0,1.0,0.0,14.0,3.0,1.0,544700,1.0,5.0,0.912475223,YogurtPilotPOPSandTLMAugust2014,9D2E1764-19A1-4042-9946-7986CD74B3FB,0.9124752233937259
443,462,SAJK472754507UQLVABQ,2810,Baseline no signage (Generic Grocery Store),63.0,5.0,3.0,2.0,1.0,24.0,3.0,1.0,544694,2.0,2.0,0.992528879,YogurtPilotPOPSandTLMAugust2014,0D9AE62D-831B-497E-92A0-BE14297B740F,0.9925288788148872
444,463,69UH471380087NE9GSF2,2810,Baseline no signage (Generic Grocery Store),71.0,6.0,4.0,2.0,1.0,34.0,4.0,1.0,544724,2.0,6.0,1.064516441,YogurtPilotPOPSandTLMAugust2014,333B483F-FB5B-4A77-8196-9D4F24A1E5F6,1.06451644075845
445,464,XH0W472803308G62Q3K2,2810,Baseline no signage (Generic Grocery Store),56.0,5.0,3.0,2.0,1.0,41.0,3.0,1.0,544842,2.0,5.0,0.992528879,YogurtPilotPOPSandTLMAugust2014,AD56A081-2F43-4CB5-A3CC-ABC830FA6A4B,0.9925288788148872
446,465,BY3E472806935QBC695C,2810,Baseline no signage (Generic Grocery Store),51.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,544854,1.0,4.0,0.995878359,YogurtPilotPOPSandTLMAugust2014,DC25D937-4D95-4E3F-8B2B-88C49EA04342,0.9958783593317421
447,466,4KN9472834982ORD346W,2810,Baseline no signage (Generic Grocery Store),45.0,4.0,6.0,2.0,1.0,23.0,6.0,1.0,544946,1.0,6.0,0.952784927,YogurtPilotPOPSandTLMAugust2014,C9AE5798-6830-4F33-853A-F052DBC63D96,0.952784926780766
448,467,XX55472858975CP6QSHQ,2810,Baseline no signage (Generic Grocery Store),59.0,5.0,3.0,2.0,1.0,43.0,3.0,1.0,545044,2.0,5.0,0.992528879,YogurtPilotPOPSandTLMAugust2014,7B8A20B3-FCE8-4697-B160-036CA7AF5C99,0.9925288788148872
449,468,B6B3472859163BKFYM19,2810,Baseline no signage (Generic Grocery Store),52.0,4.0,2.0,2.0,1.0,5.0,2.0,1.0,545047,1.0,4.0,0.923459145,YogurtPilotPOPSandTLMAugust2014,AB385B89-2A8D-46F0-A3A2-761CF94E1663,0.923459145156239
450,469,CUKZ472872464MBKQ6PO,2810,Baseline no signage (Generic Grocery Store),22.0,1.0,6.0,1.0,0.0,14.0,6.0,1.0,545104,2.0,5.0,0.6699052879999999,YogurtPilotPOPSandTLMAugust2014,180C87F9-0116-49C7-A923-00114158957A,0.6699052877197629
451,470,UL80472858350A30WJ4K,2810,Baseline no signage (Generic Grocery Store),61.0,5.0,3.0,2.0,1.0,33.0,3.0,1.0,545307,1.0,5.0,1.035069523,YogurtPilotPOPSandTLMAugust2014,E12B217A-2C6D-4EA3-B094-EC681BD26B6F,1.03506952254278
452,471,WB2M472930564R31UBOW,2810,Baseline no signage (Generic Grocery Store),24.0,1.0,4.0,1.0,1.0,11.0,4.0,1.0,545352,1.0,4.0,1.048830436,YogurtPilotPOPSandTLMAugust2014,CD6DC5C3-888B-4C06-B99E-696B0E25641F,1.04883043640697
453,472,I318472969309Q8LWGKO,2810,Baseline no signage (Generic Grocery Store),65.0,6.0,2.0,2.0,1.0,33.0,2.0,1.0,545521,2.0,4.0,0.914016706,YogurtPilotPOPSandTLMAugust2014,5794F6FE-7B66-4D57-A64D-D7B3F314D48A,0.9140167063555691
454,473,Z02H472951098DYIJ0CI,2810,Baseline no signage (Generic Grocery Store),52.0,4.0,1.0,2.0,1.0,38.0,1.0,1.0,545424,2.0,5.0,1.025507897,YogurtPilotPOPSandTLMAugust2014,973AA1D4-69A7-4E1F-8E10-49896ECE5EB6,1.02550789655637
455,474,AZV9472994237XRXW1QJ,2810,Baseline no signage (Generic Grocery Store),39.0,3.0,3.0,2.0,0.0,21.0,3.0,1.0,545590,1.0,4.0,0.828227525,YogurtPilotPOPSandTLMAugust2014,8440ECA4-483F-4F8A-BEDB-70929CB6AB94,0.828227524700902
456,475,GMUD472921434Y0QIB0L,2810,Baseline no signage (Generic Grocery Store),41.0,3.0,4.0,2.0,0.0,23.0,4.0,1.0,545323,2.0,5.0,0.857695084,YogurtPilotPOPSandTLMAugust2014,4B9CB9E0-BCCE-4008-AFCF-12404E4618AF,0.8576950844746691
457,476,ETF9473010565OY2MQ8H,2810,Baseline no signage (Generic Grocery Store),55.0,5.0,2.0,2.0,1.0,14.0,2.0,1.0,545657,2.0,4.0,0.920353235,YogurtPilotPOPSandTLMAugust2014,180E1B90-EA0B-48E7-9F1D-9739729947D9,0.92035323529704
458,477,YT2Z473005556UT80I0H,2810,Baseline no signage (Generic Grocery Store),53.0,4.0,1.0,2.0,1.0,34.0,1.0,1.0,545640,2.0,2.0,1.025507897,YogurtPilotPOPSandTLMAugust2014,82AA094A-F80D-48A0-84F6-5945E526C578,1.02550789655637
459,478,7Y2R473015413NZOXFGS,2810,Baseline no signage (Generic Grocery Store),34.0,2.0,4.0,2.0,1.0,34.0,4.0,1.0,545687,2.0,4.0,1.382941098,YogurtPilotPOPSandTLMAugust2014,95853557-76BB-42E7-B4BC-2A1F5DE5CF5A,1.38294109846195
460,479,UOM4473040202H1PHOMW,2810,Baseline no signage (Generic Grocery Store),58.0,5.0,2.0,2.0,1.0,33.0,2.0,1.0,545767,2.0,5.0,0.920353235,YogurtPilotPOPSandTLMAugust2014,E4A11D78-B011-4147-ADEE-6CA7C164FE72,0.92035323529704
461,480,S90B473059272EGQ8YMG,2810,Baseline no signage (Generic Grocery Store),31.0,2.0,1.0,2.0,1.0,11.0,1.0,1.0,545853,1.0,3.0,1.434100226,YogurtPilotPOPSandTLMAugust2014,593136A1-E976-45DE-9E20-5C2FF88976A5,1.4341002264127098
462,481,KDMX473057446M3DV0TB,2810,Baseline no signage (Generic Grocery Store),24.0,1.0,2.0,2.0,0.0,10.0,2.0,1.0,545846,2.0,4.0,0.714481678,YogurtPilotPOPSandTLMAugust2014,617C1DFE-5290-4890-879A-E9F5E2025934,0.71448167791402
463,482,DNCR473056538HZCO0BV,2810,Baseline no signage (Generic Grocery Store),52.0,4.0,2.0,2.0,1.0,15.0,2.0,1.0,545843,2.0,3.0,0.8855056109999999,YogurtPilotPOPSandTLMAugust2014,363755D3-3290-4E6B-A1A3-C80A722F7DD7,0.885505610987005
464,483,CWLV473091808EASWFCK,2810,Baseline no signage (Generic Grocery Store),28.0,2.0,1.0,2.0,1.0,23.0,1.0,1.0,545964,2.0,4.0,1.375159696,YogurtPilotPOPSandTLMAugust2014,9A8A1C1E-4490-4663-AB10-8EE9BEA15800,1.3751596958751597
465,484,06YT473164854L3TF3Z3,2810,Baseline no signage (Generic Grocery Store),43.0,3.0,7.0,2.0,0.0,34.0,9.0,1.0,546279,2.0,2.0,0.759822016,YogurtPilotPOPSandTLMAugust2014,4983DAC7-3092-473C-A937-F23279C078A6,0.7598220158461271
466,485,TK5F473174276CQ8NMTO,2810,Baseline no signage (Generic Grocery Store),19.0,1.0,1.0,2.0,1.0,18.0,1.0,1.0,546312,2.0,2.0,1.100482768,YogurtPilotPOPSandTLMAugust2014,5832AF89-9621-471E-B5B8-52F380A2AD5A,1.1004827682073401
467,486,KMMN473177801U6GV00R,2810,Baseline no signage (Generic Grocery Store),48.0,4.0,4.0,2.0,1.0,48.0,4.0,1.0,546324,2.0,5.0,1.031310779,YogurtPilotPOPSandTLMAugust2014,5A78B330-0BA8-4BF8-B537-58527DDC114B,1.03131077881286
468,487,IDEG473189723MKFQ7OZ,2810,Baseline no signage (Generic Grocery Store),39.0,3.0,4.0,2.0,1.0,23.0,4.0,1.0,546369,2.0,4.0,1.140715598,YogurtPilotPOPSandTLMAugust2014,EE473E4C-871B-4A8D-9A42-BCCD2A02ED83,1.1407155978221202
469,488,34RU473202439LUX6PUX,2810,Baseline no signage (Generic Grocery Store),27.0,2.0,3.0,2.0,0.0,5.0,3.0,1.0,546424,1.0,4.0,1.004097678,YogurtPilotPOPSandTLMAugust2014,A898D1B1-84E2-42B6-8F67-1F9C89C04476,1.00409767778497
470,489,DBU9473212660CXJYN9U,2810,Baseline no signage (Generic Grocery Store),64.0,5.0,4.0,2.0,1.0,24.0,4.0,1.0,546471,2.0,2.0,1.071896327,YogurtPilotPOPSandTLMAugust2014,3A15E457-A21D-41F7-9AB8-BBACA64C5349,1.07189632691221
471,490,S7X0473201315GMCF93T,2810,Baseline no signage (Generic Grocery Store),80.0,6.0,3.0,2.0,1.0,33.0,3.0,1.0,546412,2.0,4.0,0.985695429,YogurtPilotPOPSandTLMAugust2014,AB17F888-2EA8-4B78-8C0D-AFBEDEA33B89,0.985695428651781
472,491,HB5H473230498KBEY61K,2810,Baseline no signage (Generic Grocery Store),55.0,5.0,4.0,2.0,1.0,5.0,4.0,1.0,546558,1.0,5.0,1.117838728,YogurtPilotPOPSandTLMAugust2014,DDE504F4-388E-4814-A06E-7D626505B373,1.11783872791405
473,492,L59S473237143IL7PDLT,2810,Baseline no signage (Generic Grocery Store),45.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,546592,2.0,2.0,0.8855056109999999,YogurtPilotPOPSandTLMAugust2014,041F552B-E06F-497B-83DA-32B88382009A,0.885505610987005
474,493,J061473241336XDAU058,2810,Baseline no signage (Generic Grocery Store),36.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,546618,1.0,2.0,1.18291408,YogurtPilotPOPSandTLMAugust2014,0E3D7D9C-B1D9-4A3B-92C1-2E5305C967C9,1.1829140799478701
475,494,KRWM472768562WKMY7W1,2810,Baseline no signage (Generic Grocery Store),59.0,5.0,4.0,2.0,1.0,48.0,4.0,1.0,546625,2.0,6.0,1.071896327,YogurtPilotPOPSandTLMAugust2014,BC31FD54-9742-4B48-8CD7-DEB16059BE58,1.07189632691221
476,495,YC58473229207I8UV32U,2810,Baseline no signage (Generic Grocery Store),37.0,3.0,1.0,2.0,0.0,36.0,1.0,1.0,546549,2.0,5.0,0.8528690870000001,YogurtPilotPOPSandTLMAugust2014,381B2C37-853A-4819-AC3C-1ADF596AA5FA,0.8528690866382991
477,496,CZ5E473272819HY8QZ82,2810,Baseline no signage (Generic Grocery Store),74.0,6.0,1.0,2.0,1.0,18.0,1.0,1.0,546779,2.0,2.0,1.05852672,YogurtPilotPOPSandTLMAugust2014,34FD5081-0CC0-405E-A00C-FC31A8FDB917,1.05852672001401
478,497,W5V2473273177OW6O2EU,2810,Baseline no signage (Generic Grocery Store),61.0,5.0,1.0,2.0,1.0,10.0,1.0,1.0,546781,1.0,5.0,1.111548978,YogurtPilotPOPSandTLMAugust2014,F1EC3776-AF9F-4A26-B380-4201B50F4B0E,1.1115489783515602
479,498,7DMH473307269GYHYLAZ,2810,Baseline no signage (Generic Grocery Store),33.0,2.0,6.0,2.0,0.0,1.0,8.0,1.0,546988,1.0,6.0,0.960648581,YogurtPilotPOPSandTLMAugust2014,81CD69DB-FBFB-41F5-B538-EE335738508D,0.960648580667074
480,499,Y1CT473306610GFSYQJ7,2810,Baseline no signage (Generic Grocery Store),50.0,4.0,7.0,2.0,1.0,15.0,9.0,1.0,546987,1.0,5.0,0.952784927,YogurtPilotPOPSandTLMAugust2014,64C0B2EA-10C8-4E22-BDFF-70394EA3FAE8,0.952784926780766
481,500,CJPT473312252PMOWBXB,2810,Baseline no signage (Generic Grocery Store),54.0,4.0,6.0,2.0,1.0,31.0,6.0,1.0,547023,2.0,5.0,0.913626123,YogurtPilotPOPSandTLMAugust2014,9EFFEBE1-E3EA-4858-BDE9-3E62036406A6,0.913626123205989
482,501,7MN2473323763U4J4PGW,2810,Baseline no signage (Generic Grocery Store),36.0,3.0,2.0,2.0,1.0,50.0,2.0,1.0,547135,2.0,2.0,0.979442941,YogurtPilotPOPSandTLMAugust2014,FA24EAF4-5EEF-4929-9ECF-7CC8642D7A4E,0.9794429411225791
483,502,H36B473327080CAAQ47L,2810,Baseline no signage (Generic Grocery Store),59.0,5.0,1.0,2.0,1.0,11.0,1.0,1.0,547155,2.0,2.0,1.065865082,YogurtPilotPOPSandTLMAugust2014,01151371-04C1-469A-A50D-70DA80AAED0A,1.06586508172015
484,503,18KI473338783SF7K6IP,2810,Baseline no signage (Generic Grocery Store),45.0,4.0,1.0,2.0,1.0,10.0,1.0,1.0,547276,2.0,5.0,1.025507897,YogurtPilotPOPSandTLMAugust2014,35A53931-938F-4E99-86D0-FE5DB5F28547,1.02550789655637
485,504,QA9Y471454341GB6ZJS4,2810,Baseline no signage (Generic Grocery Store),84.0,6.0,3.0,2.0,1.0,23.0,3.0,1.0,547241,1.0,5.0,1.027943185,YogurtPilotPOPSandTLMAugust2014,5E5E92EA-3572-4FBD-A52A-B3C73860B4ED,1.02794318481235
486,505,7JWK473357044Q5ZHZ89,2810,Baseline no signage (Generic Grocery Store),36.0,3.0,6.0,2.0,1.0,18.0,6.0,1.0,547411,2.0,4.0,1.010546569,YogurtPilotPOPSandTLMAugust2014,4B430C5F-79D8-442E-A15E-C2255F48B5D4,1.0105465692101898
487,506,1315473376742XICTNKZ,2810,Baseline no signage (Generic Grocery Store),65.0,6.0,2.0,2.0,1.0,39.0,2.0,1.0,547548,1.0,6.0,0.953192251,YogurtPilotPOPSandTLMAugust2014,6BA18E4A-E210-477B-9BEE-3E7C3A2DDAF9,0.953192250660986
488,507,YAS4473375144AKYGHFJ,2810,Baseline no signage (Generic Grocery Store),30.0,2.0,2.0,2.0,1.0,50.0,2.0,1.0,547565,2.0,3.0,1.187422965,YogurtPilotPOPSandTLMAugust2014,4DD9C2EC-5619-4BF8-9549-FE2443661DA7,1.18742296455219
489,508,8RZP473378979LD4EE1P,2810,Baseline no signage (Generic Grocery Store),36.0,3.0,3.0,1.0,1.0,37.0,3.0,1.0,547568,1.0,5.0,1.001011891,YogurtPilotPOPSandTLMAugust2014,97BBC142-403F-4B62-9154-72EDBC90367B,1.00101189096993
490,510,ISI1473408867O70PSA0,2810,Baseline no signage (Generic Grocery Store),28.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,547755,2.0,4.0,1.079072344,YogurtPilotPOPSandTLMAugust2014,E50BCB0B-0135-4898-9D0B-B1A6DEC9E516,1.0790723440699201
491,511,C7HE473417009H771ZYW,2810,Baseline no signage (Generic Grocery Store),40.0,3.0,6.0,2.0,1.0,5.0,6.0,1.0,547801,2.0,5.0,1.010546569,YogurtPilotPOPSandTLMAugust2014,C7813A82-BD19-4EC2-9951-629267671252,1.0105465692101898
492,512,JY11473413739J9UAVK6,2810,Baseline no signage (Generic Grocery Store),64.0,5.0,1.0,2.0,1.0,48.0,1.0,1.0,547769,2.0,4.0,1.065865082,YogurtPilotPOPSandTLMAugust2014,5B577074-0BE0-416C-BAF0-00EB1797E139,1.06586508172015
493,513,TR1M473431662PWYGUF4,2810,Baseline no signage (Generic Grocery Store),23.0,1.0,2.0,2.0,0.0,10.0,2.0,1.0,547865,2.0,4.0,0.714481678,YogurtPilotPOPSandTLMAugust2014,7B32A6C1-C5A9-4CB7-8BAF-E68391B04B94,0.71448167791402
494,515,LJWZ473452899JO0XXAE,2810,Baseline no signage (Generic Grocery Store),66.0,6.0,2.0,2.0,0.0,14.0,2.0,1.0,548006,1.0,3.0,0.716697755,YogurtPilotPOPSandTLMAugust2014,A7E7C869-3941-4A9D-A64F-8AD235B4138C,0.716697754911177
495,516,JSI4473458616O4HE2YA,2810,Baseline no signage (Generic Grocery Store),31.0,2.0,4.0,2.0,1.0,40.0,4.0,1.0,548044,1.0,6.0,1.442215147,YogurtPilotPOPSandTLMAugust2014,A083F1F7-9277-4C4B-9252-C03781FA478C,1.44221514662525
496,517,ZX4E473455127OCIHQNU,2810,Baseline no signage (Generic Grocery Store),32.0,2.0,4.0,2.0,1.0,44.0,4.0,1.0,548021,2.0,5.0,1.382941098,YogurtPilotPOPSandTLMAugust2014,80AD982A-14F2-45EF-8EBF-2DCF60E57168,1.38294109846195
497,518,1VKC473484015H891TOC,2810,Baseline no signage (Generic Grocery Store),35.0,3.0,2.0,2.0,1.0,43.0,2.0,1.0,548168,2.0,4.0,0.979442941,YogurtPilotPOPSandTLMAugust2014,AA60596E-F6F3-41F3-A16D-B8787EC0A5A7,0.9794429411225791
498,519,QHDZ473487289C4TOJEW,2810,Baseline no signage (Generic Grocery Store),41.0,3.0,5.0,2.0,1.0,6.0,5.0,1.0,548189,2.0,5.0,0.921693537,YogurtPilotPOPSandTLMAugust2014,5716EE7D-09F6-42C4-BFA8-D184A0341142,0.921693537285782
499,520,CM7V473484882QHZ9XXY,2810,Baseline no signage (Generic Grocery Store),44.0,3.0,5.0,2.0,1.0,5.0,5.0,1.0,548179,1.0,5.0,0.961198117,YogurtPilotPOPSandTLMAugust2014,8BCF63BF-C96C-4B67-BFE7-BA3D2903D880,0.9611981171855609
500,521,H6FS473500148WCL0H3X,2810,Baseline no signage (Generic Grocery Store),29.0,2.0,3.0,2.0,1.0,44.0,3.0,1.0,548287,2.0,5.0,1.2805426640000002,YogurtPilotPOPSandTLMAugust2014,73927034-9785-4FD3-831D-52B250C31A8E,1.28054266393235
501,522,GRV9473533402FKVSK53,2810,Baseline no signage (Generic Grocery Store),57.0,5.0,2.0,2.0,1.0,34.0,2.0,1.0,548436,2.0,3.0,0.920353235,YogurtPilotPOPSandTLMAugust2014,AE3DEF5D-DAD5-474A-A145-1EC99872FB0B,0.92035323529704
502,523,375J473562516FJ7NNM8,2810,Baseline no signage (Generic Grocery Store),58.0,5.0,2.0,2.0,1.0,47.0,2.0,1.0,548608,1.0,4.0,0.959800369,YogurtPilotPOPSandTLMAugust2014,B0243B05-A704-4AB7-B55C-5062E7987943,0.9598003686976708
503,524,QF2Y473570533C3G1UCA,2810,Baseline no signage (Generic Grocery Store),45.0,4.0,3.0,2.0,1.0,5.0,3.0,1.0,548671,1.0,2.0,0.995878359,YogurtPilotPOPSandTLMAugust2014,671CA6F3-397F-47FD-8295-27AFB92BDE80,0.9958783593317421
504,525,LL8K473564185MSBKQRG,2810,Baseline no signage (Generic Grocery Store),31.0,2.0,5.0,2.0,0.0,14.0,5.0,1.0,548618,1.0,5.0,0.876182865,YogurtPilotPOPSandTLMAugust2014,ADD5102C-2C87-434B-8DFB-BD64CAC6B5EA,0.876182865175247
505,526,NOVN473574265TFFSKX6,2810,Baseline no signage (Generic Grocery Store),74.0,6.0,3.0,2.0,1.0,16.0,3.0,1.0,548705,1.0,4.0,1.027943185,YogurtPilotPOPSandTLMAugust2014,C013E8EA-BBF9-4584-9771-2CC33AF9315F,1.02794318481235
506,527,EJYC473587884IMI4YCP,2810,Baseline no signage (Generic Grocery Store),48.0,4.0,2.0,2.0,1.0,44.0,2.0,1.0,548841,1.0,2.0,0.923459145,YogurtPilotPOPSandTLMAugust2014,B61E386D-41AA-484F-AEC4-4493E0424E36,0.923459145156239
507,528,BCAA473597086XU4YGLL,2810,Baseline no signage (Generic Grocery Store),42.0,3.0,3.0,2.0,0.0,5.0,3.0,1.0,548922,1.0,5.0,0.828227525,YogurtPilotPOPSandTLMAugust2014,1D96A3E1-E48D-47B3-AEF7-0450B518349F,0.828227524700902
508,529,CQ53473585360H1Y7WOA,2810,Baseline no signage (Generic Grocery Store),24.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,548876,2.0,5.0,0.950244917,YogurtPilotPOPSandTLMAugust2014,0385A409-03F3-4890-9F4F-6B5AC36AE00C,0.9502449169961551
